"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2012/13",1,"Lincolnshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",7
"2012/13",4,"Surrey","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",7
"2012/13",2,"Suffolk","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",6
"2012/13",3,"Suffolk","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",6
"2012/13",1,"Hampshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",6
"2012/13",3,"Sussex","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",6
"2012/13",1,"Lincolnshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",6
"2012/13",1,"Dorset","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",6
"2012/13",2,"Devon and Cornwall","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",6
"2012/13",2,"Durham","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",6
"2012/13",4,"West Midlands","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",6
"2012/13",2,"Greater Manchester","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",6
"2012/13",1,"Hertfordshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",6
"2012/13",1,"West Yorkshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",6
"2012/13",1,"Surrey","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",6
"2012/13",3,"Metropolitan Police","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",6
"2012/13",1,"South Yorkshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",1,"Sussex","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",5
"2012/13",2,"West Mercia","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",3,"Thames Valley","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",2,"Northumbria","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",3,"Essex","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",2,"Cumbria","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",4,"Cambridgeshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",5
"2012/13",2,"Metropolitan Police","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",5
"2012/13",2,"West Midlands","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",5
"2012/13",3,"London, City of","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",1,"Merseyside","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",2,"South Yorkshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",5
"2012/13",4,"Warwickshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",5
"2012/13",1,"West Yorkshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",5
"2012/13",3,"North Yorkshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",5
"2012/13",1,"Northumbria","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",5
"2012/13",3,"South Yorkshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",3,"Hertfordshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",5
"2012/13",2,"Leicestershire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",1,"Leicestershire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",2,"Bedfordshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",5
"2012/13",1,"Hertfordshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",5
"2012/13",4,"North Yorkshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",5
"2012/13",4,"South Wales","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",5
"2012/13",4,"Staffordshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",5
"2012/13",1,"Dorset","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",4
"2012/13",3,"West Mercia","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",4
"2012/13",3,"Northamptonshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",4
"2012/13",4,"Suffolk","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",4
"2012/13",1,"Humberside","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",4
"2012/13",2,"Gloucestershire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",4
"2012/13",1,"Thames Valley","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",4
"2012/13",2,"Dorset","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",4
"2012/13",1,"Northumbria","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",4
"2012/13",3,"Hampshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",4
"2012/13",1,"Suffolk","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",4
"2012/13",4,"Cheshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",4
"2012/13",3,"South Wales","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",4
"2012/13",1,"Thames Valley","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",4
"2012/13",1,"Avon and Somerset","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",4
"2012/13",4,"Lincolnshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",4
"2012/13",2,"Merseyside","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",4
"2012/13",1,"Gloucestershire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",4
"2012/13",2,"Cambridgeshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",4
"2012/13",1,"Kent","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",4
"2012/13",3,"Kent","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",4
"2012/13",1,"Surrey","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",4
"2012/13",3,"Lancashire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",4
"2012/13",2,"Durham","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",4
"2012/13",1,"Cumbria","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",4
"2012/13",2,"West Midlands","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",4
"2012/13",4,"Staffordshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",4
"2012/13",4,"West Mercia","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",3
"2012/13",2,"Hertfordshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",1,"Essex","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",3
"2012/13",3,"Northumbria","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",4,"Leicestershire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",3
"2012/13",2,"Derbyshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",3,"Nottinghamshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",3
"2012/13",2,"Devon and Cornwall","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",3,"Leicestershire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",4,"Nottinghamshire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",3
"2012/13",3,"Lancashire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",3
"2012/13",1,"Cambridgeshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",4,"South Yorkshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",1,"West Mercia","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",1,"Devon and Cornwall","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",4,"Dorset","Fraud by false representation: other frauds (outcomes only)","Fraud offences","Fraud offences to 2012/13","53D",3
"2012/13",1,"Kent","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",3
"2012/13",2,"Humberside","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",3,"Dorset","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",3
"2012/13",2,"Kent","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",3
"2012/13",1,"Leicestershire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",3
"2012/13",2,"West Mercia","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",3
"2012/13",1,"South Wales","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",3,"Derbyshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",3,"Cumbria","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",3
"2012/13",2,"Merseyside","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",3
"2012/13",1,"Cumbria","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",1,"Northamptonshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",1,"London, City of","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",3
"2012/13",3,"British Transport Police","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",4,"Avon and Somerset","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",2,"North Yorkshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
"2012/13",4,"British Transport Police","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",3
