"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2017/18",1,"Nottinghamshire","Other offences against the State or public order","Public order offences","Public order offences","66",346
"2021/22",4,"Avon and Somerset","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",346
"2016/17",4,"South Yorkshire","Other offences against the State or public order","Public order offences","Public order offences","66",346
"2018/19",4,"Dyfed-Powys","Public fear, alarm or distress","Public order offences","Public order offences","9A",346
"2020/21",4,"Nottinghamshire","Other offences against the State or public order","Public order offences","Public order offences","66",346
"2022/23",4,"Thames Valley","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",346
"2012/13",4,"West Midlands","Other offences against the State or public order","Public order offences","Public order offences","66",345
"2018/19",3,"Northamptonshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",345
"2018/19",2,"Derbyshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",345
"2016/17",2,"Sussex","Other offences against the State or public order","Public order offences","Public order offences","66",345
"2013/14",3,"Kent","Other offences against the State or public order","Public order offences","Public order offences","66",345
"2019/20",2,"Merseyside","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",345
"2012/13",1,"South Yorkshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",344
"2020/21",1,"Sussex","Other offences against the State or public order","Public order offences","Public order offences","66",344
"2020/21",4,"Hampshire","Other offences against the State or public order","Public order offences","Public order offences","66",344
"2022/23",1,"Cleveland","Other offences against the State or public order","Public order offences","Public order offences","66",344
"2014/15",2,"Nottinghamshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",344
"2015/16",4,"Durham","Public fear, alarm or distress","Public order offences","Public order offences","9A",344
"2022/23",2,"Hampshire","Other offences against the State or public order","Public order offences","Public order offences","66",344
"2014/15",4,"Northumbria","Public fear, alarm or distress","Public order offences","Public order offences","9A",343
"2022/23",3,"Devon and Cornwall","Other offences against the State or public order","Public order offences","Public order offences","66",343
"2015/16",1,"Cumbria","Public fear, alarm or distress","Public order offences","Public order offences","9A",343
"2016/17",3,"Bedfordshire","Public fear, alarm or distress","Public order offences","Public order offences","9A",343
"2015/16",3,"Gwent","Public fear, alarm or distress","Public order offences","Public order offences","9A",343
"2019/20",1,"Devon and Cornwall","Other offences against the State or public order","Public order offences","Public order offences","66",343
"2019/20",3,"Sussex","Other offences against the State or public order","Public order offences","Public order offences","66",343
"2019/20",4,"Avon and Somerset","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",343
"2013/14",2,"British Transport Police","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",343
"2014/15",2,"Cumbria","Public fear, alarm or distress","Public order offences","Public order offences","9A",343
"2020/21",2,"Derbyshire","Other offences against the State or public order","Public order offences","Public order offences","66",342
"2013/14",2,"Devon and Cornwall","Other offences against the State or public order","Public order offences","Public order offences","66",342
"2017/18",4,"Dorset","Public fear, alarm or distress","Public order offences","Public order offences","9A",342
"2015/16",3,"Humberside","Public fear, alarm or distress","Public order offences","Public order offences","9A",342
"2019/20",3,"Cheshire","Other offences against the State or public order","Public order offences","Public order offences","66",342
"2022/23",1,"Merseyside","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",342
"2018/19",1,"Thames Valley","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",341
"2012/13",2,"West Midlands","Other offences against the State or public order","Public order offences","Public order offences","66",341
