"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2022/23",3,"Merseyside","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",442
"2017/18",4,"Durham","Other criminal damage","Criminal damage and arson","Criminal damage","58D",441
"2014/15",3,"Kent","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",441
"2013/14",2,"Staffordshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",441
"2019/20",1,"Cambridgeshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",441
"2016/17",3,"Derbyshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",441
"2022/23",2,"Metropolitan Police","Arson not endangering life","Criminal damage and arson","Arson","56B",441
"2018/19",3,"Wiltshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",441
"2022/23",2,"Wiltshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",440
"2012/13",4,"North Wales","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",440
"2012/13",1,"Cheshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",440
"2015/16",1,"Northumbria","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",440
"2016/17",4,"Leicestershire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",440
"2018/19",2,"North Wales","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",440
"2022/23",4,"Cheshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",440
"2013/14",4,"Humberside","Other criminal damage","Criminal damage and arson","Criminal damage","58D",440
"2019/20",2,"Derbyshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",440
"2014/15",3,"Leicestershire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",440
"2019/20",4,"Lancashire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",440
"2021/22",1,"Suffolk","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",440
"2020/21",4,"Hampshire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",439
"2022/23",2,"North Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",439
"2022/23",1,"Cleveland","Other criminal damage","Criminal damage and arson","Criminal damage","58D",439
"2022/23",2,"Suffolk","Other criminal damage","Criminal damage and arson","Criminal damage","58D",439
"2021/22",2,"Staffordshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",439
"2016/17",2,"Warwickshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",439
"2012/13",1,"Essex","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",439
"2019/20",2,"Northumbria","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",439
"2018/19",2,"Wiltshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",439
"2019/20",2,"Leicestershire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",439
"2021/22",3,"Merseyside","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",439
"2018/19",3,"North Wales","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",439
"2015/16",2,"Suffolk","Other criminal damage","Criminal damage and arson","Criminal damage","58D",438
"2022/23",1,"South Wales","Other criminal damage","Criminal damage and arson","Criminal damage","58D",438
"2016/17",2,"Wiltshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",438
"2015/16",3,"Hertfordshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",438
"2012/13",1,"North Wales","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",438
"2018/19",2,"Greater Manchester","Arson not endangering life","Criminal damage and arson","Arson","56B",437
"2012/13",1,"Derbyshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",437
"2022/23",4,"Merseyside","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",437
"2017/18",2,"Derbyshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",437
"2017/18",1,"Dorset","Other criminal damage","Criminal damage and arson","Criminal damage","58D",437
"2022/23",1,"Surrey","Other criminal damage","Criminal damage and arson","Criminal damage","58D",436
"2021/22",4,"Lincolnshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",436
"2021/22",4,"Norfolk","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",436
"2012/13",3,"Essex","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",436
"2013/14",1,"Staffordshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",436
"2014/15",2,"Northumbria","Other criminal damage","Criminal damage and arson","Criminal damage","58D",436
"2012/13",1,"Hertfordshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",436
"2014/15",3,"Surrey","Other criminal damage","Criminal damage and arson","Criminal damage","58D",436
"2012/13",4,"Thames Valley","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",436
"2012/13",3,"Humberside","Other criminal damage","Criminal damage and arson","Criminal damage","58D",435
"2023/24",1,"Leicestershire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",435
"2013/14",3,"Lancashire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",435
"2016/17",2,"Suffolk","Other criminal damage","Criminal damage and arson","Criminal damage","58D",435
"2021/22",1,"Gloucestershire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",435
"2022/23",4,"Hertfordshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",435
"2017/18",3,"Wiltshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",435
"2014/15",2,"Metropolitan Police","Arson not endangering life","Criminal damage and arson","Arson","56B",435
"2019/20",2,"Metropolitan Police","Arson not endangering life","Criminal damage and arson","Arson","56B",435
"2022/23",3,"Cambridgeshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",435
"2018/19",1,"Suffolk","Other criminal damage","Criminal damage and arson","Criminal damage","58D",435
"2012/13",2,"Essex","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",435
"2015/16",2,"Durham","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",434
"2015/16",2,"North Wales","Other criminal damage","Criminal damage and arson","Criminal damage","58D",434
"2013/14",3,"Leicestershire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",434
"2014/15",4,"Surrey","Other criminal damage","Criminal damage and arson","Criminal damage","58D",434
"2019/20",3,"Durham","Other criminal damage","Criminal damage and arson","Criminal damage","58D",434
"2013/14",2,"Cheshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",434
"2023/24",1,"Dorset","Other criminal damage","Criminal damage and arson","Criminal damage","58D",434
"2017/18",3,"Dorset","Other criminal damage","Criminal damage and arson","Criminal damage","58D",434
"2016/17",1,"Norfolk","Other criminal damage","Criminal damage and arson","Criminal damage","58D",434
"2020/21",2,"Bedfordshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",434
"2016/17",3,"West Yorkshire","Arson not endangering life","Criminal damage and arson","Arson","56B",433
"2022/23",4,"Leicestershire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",433
"2016/17",4,"Sussex","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",433
"2016/17",2,"Gwent","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",433
"2012/13",1,"North Wales","Other criminal damage","Criminal damage and arson","Criminal damage","58D",433
"2020/21",1,"Devon and Cornwall","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",433
"2013/14",3,"Avon and Somerset","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",433
"2020/21",1,"Suffolk","Other criminal damage","Criminal damage and arson","Criminal damage","58D",433
"2013/14",4,"Lancashire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",433
"2015/16",2,"Hertfordshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",433
"2014/15",3,"Hertfordshire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",432
"2014/15",2,"Cheshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",432
"2022/23",4,"Surrey","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",432
"2017/18",3,"North Wales","Other criminal damage","Criminal damage and arson","Criminal damage","58D",432
"2021/22",1,"North Yorkshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",432
"2022/23",2,"North Yorkshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",432
"2020/21",2,"Sussex","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",432
"2019/20",1,"Gwent","Other criminal damage","Criminal damage and arson","Criminal damage","58D",431
"2012/13",2,"Hertfordshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",431
"2021/22",2,"Cleveland","Other criminal damage","Criminal damage and arson","Criminal damage","58D",431
"2018/19",4,"Norfolk","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",431
"2014/15",1,"Staffordshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",431
"2019/20",3,"Leicestershire","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",431
"2014/15",1,"Northumbria","Other criminal damage","Criminal damage and arson","Criminal damage","58D",431
"2019/20",4,"Surrey","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",430
"2020/21",4,"Northamptonshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",430
"2020/21",3,"Greater Manchester","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",430
"2020/21",3,"Northamptonshire","Other criminal damage","Criminal damage and arson","Criminal damage","58D",430
"2016/17",1,"North Wales","Other criminal damage","Criminal damage and arson","Criminal damage","58D",430
"2018/19",3,"Dorset","Other criminal damage","Criminal damage and arson","Criminal damage","58D",430
"2019/20",1,"Essex","Arson not endangering life","Criminal damage and arson","Arson","56B",430
"2014/15",2,"Kent","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",430
"2015/16",2,"Dyfed-Powys","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",430
"2022/23",1,"North Yorkshire","Criminal damage to a vehicle","Criminal damage and arson","Criminal damage","58C",430
"2021/22",2,"Lancashire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",429
"2014/15",4,"Kent","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",429
"2021/22",2,"Northumbria","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",429
"2018/19",3,"Norfolk","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",429
"2016/17",3,"Northumbria","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",429
"2013/14",4,"North Wales","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",429
